Item Number	Item Name	Buy	Sell	Inventory	Asset Acct	Income Acct	Expense/COS Acct	Item Picture	Description	Use Desc. On Sale	Custom List 1	Custom List 2	Custom List 3	Custom Field 1	Custom Field 2	Custom Field 3	Primary Vendor	Vendor Item Number	Tax When Bought	Buy Unit Measure	# Items/Buy Unit	Reorder Quantity	Minimum Level	Selling Price	Sell Unit Measure	Tax When Sold	# Items/Sell Unit	Quantity Break 1	Quantity Break 2	Quantity Break 3	Quantity Break 4	Quantity Break 5	Price Level A, Qty Break 1	Price Level B, Qty Break 1	Price Level C, Qty Break 1	Price Level D, Qty Break 1	Price Level E, Qty Break 1	Price Level F, Qty Break 1	Price Level A, Qty Break 2	Price Level B, Qty Break 2	Price Level C, Qty Break 2	Price Level D, Qty Break 2	Price Level E, Qty Break 2	Price Level F, Qty Break 2	Price Level A, Qty Break 3	Price Level B, Qty Break 3	Price Level C, Qty Break 3	Price Level D, Qty Break 3	Price Level E, Qty Break 3	Price Level F, Qty Break 3	Price Level A, Qty Break 4	Price Level B, Qty Break 4	Price Level C, Qty Break 4	Price Level D, Qty Break 4	Price Level E, Qty Break 4	Price Level F, Qty Break 4	Price Level A, Qty Break 5	Price Level B, Qty Break 5	Price Level C, Qty Break 5	Price Level D, Qty Break 5	Price Level E, Qty Break 5	Price Level F, Qty Break 5	Inactive Item	Standard Cost	Default Ship/Sell Location	Default Recvd/Auto Location	Brand	Weight	Unit of Weight	Web Description	Sold in Web Store	Web Store Price	Item Record ID	Track Serial Number	Warranty Applies when Sold	Warranty Period	Unit of Warranty Period	Kit Item
A477-025 (X)	Head Cable Assy AL650-2K	B	S			45399	55399										Arri Inc.			Each	1	0		$200.00	Each	T	1	0	0	0	0	0	200	200	200	200	200	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound		N	200.00	2642	N	N	0	days	
A500-999 (X)	1-1/8" Stud Hollow	B	S			45399	55399										Arri Inc.			Each	1	1		$22.50	Each	T	1	0	0	0	0	0	22.5	8.75	8.75	8.75	8.75	8.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound		N	22.50	2343	N	N	0	days	
A501-807 (DISCONTINUED) (X)	ArriElect.Ballast,AC,PocketPar	B	S			45399	55399										Barbizon Lighting Company			Each	1	0		$1,475.00	Each	T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound		N	1,475.00	1325	N	N	0	days	
A502-245 (X)	200 Watt Lamp for Arri 2	B	S			45399	55399		200 Watt Single Ended HMI Lamp for Arri 2	X				.2 Lb			Arri Inc.	502245		Each	1	0		$275.00	Each	T	1	0	0	0	0	0	275	267.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$192.50				0	Pound		N	275.00	2289	N	N	0	days	
A502-501 (X)	Arri Pocket Lite 200	B	S			45399	55399										Arri Inc.	502501		Each	1	0		$2,500.00	Each	T	1	0	0	0	0	0	2,500	2,427.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$1,750.00				0	Pound		N	2,500.00	3042	N	N	0	days	
A502-513 (X)	Pocket Par Stirrup LX200/400	B	S			45399	55399										Arri Inc.	502513		Each	1	0		$200.00	Each	T	1	0	0	0	0	0	200	194.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$140.00				0	Pound		N	200.00	3044	N	N	0	days	
A502-525 (X)	Lens Set	B	S			41105	55199														1	0		$0.00			1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound		N	0.00	3156	N	N	0	days	
A502-595 (X)	Arri Pocket Par/Lite Case	B	S			45399	55399										Arri Inc.			Each	1	0		$440.00	Each	T	1	0	0	0	0	0	440	715	715	715	715	715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound		N	440.00	3167	N	N	0	days	
A502-806 (X)	125/200W Electronic Ballast	B	S			45399	55399		125/200W Electronic Ballast 120/220V 50/60Hz	X							Arri Inc.	502806		Each	1	0		$1,750.00	Each	T	1	0	0	0	0	0	1,750	1,699.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$1,225.00				0	Pound		N	1,750.00	2287	N	N	0	days	
A502-808 (X)	Arri DC Ballast24-30V,PocketPa	B	S			45399	55399										Arri Inc.	502808		Each	1	0		$1,875.00	Each	T	1	0	0	0	0	0	1,875	1,820.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$1,312.50				0	Pound		N	1,875.00	1326	N	N	0	days	
A502-811 (X)	Pocket Par 200 LighthouseClear	B	S			45399	55399										Arri Inc.	502811		Each	1	0		$1,475.00	Each	T	1	0	0	0	0	0	1,475	1,475	1,475	1,475	1,475	1,475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound		N	1,475.00	3043	N	N	0	days	
A502-935 (X)	Arrisun 2 System Case	B	S			45399	55399							23 Lbs			Arri Inc.	502935		Each	1	0		$950.00	Each	T	1	0	0	0	0	0	950	922.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$665.00				0	Pound		N	950.00	2288	N	N	0	days	
A502-960 (X)	Pocket Par 200 AC Kit	B	S			45399	61105										Agfa Graphics (Pitman)			Case	1	0		$5,975.00	Sheet	T	1	0	0	0	0	0	5,975	9,235	9,235	9,235	9,235	9,235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$4,183.00				0	Pound		N	5,975.00	4079	N	N	0	days	
A502-966 (X)	Arri Pocket PAR HMI 200W Kit	B	S			45399	55399										Office Depot		T		1	0		$7,000.00	Each	T	1	0	0	0	0	0	7,000	3,100	3,100	3,100	3,100	3,100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$4,900.00				0	Pound		N	7,000.00	4073	N	N	0	days	
A504-502 (X)	Arri PocketPar 25' Hd Cble	B	S			45399	55399		Arri Pocket Par 25' Head Cable	X							Arri Inc.	504502		Each	1	0		$375.00	Each	T	1	0	0	0	0	0	375	364.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$262.50				0	Pound		N	375.00	4558	N	N	0	days	
A504-503 (X)	Arri PockPar 400 Hd Cble 50'	B	S			45399	55399		ARRI 50' Head / Ballast Cable for Pocket PAR / Pocket Lite 400 System	X							Arri Inc.	504503		Each	1	0		$400.00	Each	T	1	0	0	0	0	0	400	388.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$280.00				3.5	Pound		N	400.00	4557	N	N	0	days	
A504-806 (X)	400/575W Elect Ballast	B	S			45399	55399		400/575W Electronic Ballast, 120/220V, 50/60Hz w/o DMX	X				7.6 Lbs.			Arri Inc.	504806		Each	1	0		$3,000.00	Each	T	1	0	0	0	0	0	3,000	2,913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$2,100.00				0	Pound		N	3,000.00	2166	N	N	0	days	
A504-966 (X)	Pocket Par 400 LH AC Kit	B	S			45399	55399		Pocket Par 400 Lighthouse AC Kit (58.1 Lbs)	X							Arri Inc.	504966		Each	1	0		$10,300.00	Each	T	1	0	0	0	0	0	10,300	10,001.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$7,210.00				0	Pound		N	10,300.00	2691	N	N	0	days	
A504-967 (X)	Pocket Par 400 LH AC/DC Kit	B	S			45399	55399										Barbizon Lighting Company			Each	1	0		$5,475.00	Each	T	1	0	0	0	0	0	5,475	560	560	560	560	560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound		N	5,475.00	2692	N	N	0	days	
A504-968 (X)	Pocket Lite 400 Lighthouse AC	B	S			45399	55399		Pocket Lite 400 Lighthouse AC Kit (55.4 Lbs)	X							Arri Inc.	504968		Each	1	0		$9,100.00	Each	T	1	0	0	0	0	0	9,100	8,836.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$6,370.00				0	Pound		N	9,100.00	3416	N	N	0	days	
A505 Set (X)	Arri 575 Compact System,Electr	B	S			45399	55399										Barbizon Lighting Company			Each	1	0		$5,475.00	Each	T	1	0	0	0	0	0	5,475	560	560	560	560	560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound		N	5,475.00	1674	N	N	0	days	
A505-201 (X)	100' Head/Ballast Cable	B	S			45399	55399							19 Lbs.			Arri Inc.	505201		Each	1	0		$650.00	Each	T	1	0	0	0	0	0	650	631.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$455.00				0	Pound		N	650.00	2153	N	N	0	days	
A505-203 (X)	25' Head/Ballast Cable, Veam	B	S			45399	55399							5 Lbs.			Arri Inc.	505203		Each	1	0		$425.00	Each	T	1	0	0	0	0	0	425	412.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$297.50				0	Pound		N	425.00	2151	N	N	0	days	
A505-204 (X)	50' Head/Ballast Cable, Veam	B	S			43305	61105							10 Lbs.			Arri Inc.	505204		Each	1	0		$500.00	Each	T	1	0	0	0	0	0	500	485.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$350.00				0	Pound		N	500.00	2152	N	N	0	days	
A505-205 (X)	575 Compact HMI Head	B	S			45399	55399		575 Compact HMI Head w/ 5" Fresnel Lens	X				17.5 Lbs.			Arri Inc.	505-205		Each	1	0		$1,750.00	Each	T	1	0	0	0	0	0	1,750	425	425	425	425	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound		N	1,750.00	2172	N	N	0	days	
A505-245 (X)	575W SE HMI Lamp	B	S			45399	55399		575W Single Ended HMI Lamp	X				.3 Lbs.			Arri Inc.	505245		Each	1	0		$190.00	Each	T	1	0	0	0	0	0	190	184.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$133.00				0	Pound		N	190.00	2165	N	N	0	days	
A505-305 (X)	ARRISUN 5 PAR Head, 575W	B	S			45399	55399		7-3/4" Scrims					12 Lbs.			Arri Inc.	505305		Each	1	0		$3,300.00	Each	T	1	0	0	0	0	0	3,300	3,204.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$2,310.00				12	Pound		N	3,300.00	2162	N	N	0	days	
A505-325 (X)	ARRI 5 Lens Set	B	S			45399	55399		ARRISUN 5 PAR Lens Set including Spot, Medium, Wide, Super Wide, Frosted	X				3.9 Lbs.			Arri Inc.	505325		Each	1	0		$1,150.00	Each	T	1	0	0	0	0	0	1,150	1,116.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$805.00				3.9	Pound		N	1,150.00	2163	N	N	0	days	
A505-365 (X)	Arrisun 5 HMI Par Kit	B	S			45399	55399										Office Depot		T		1	0		$7,685.00	Each	T	1	0	0	0	0	0	7,685	10,935	10,935	10,935	10,935	10,935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$5,379.50				0	Pound		N	7,685.00	4075	N	N	0	days	
A505-375 (X)	Arrisun 5 sun w 575/1200W E Ba	B	S			45399	61105										Agfa Graphics (Pitman)			Case	1	0		$9,235.00	Sheet	T	1	0	0	0	0	0	9,235	16	16	16	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$6,465.00				0	Pound		N	9,235.00	4078	N	N	0	days	
A505-395 (X)	ARRISUN 5 PAR Lens Case	B	S			45399	55399							7.7 Lbs.			Arri Inc.	505395		Each	1	0		$450.00	Each	T	1	0	0	0	0	0	450	436.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$315.00				8	Pound		N	450.00	2164	N	N	0	days	
A505-810 (X)	575/1200W ALF Elect. Ballast	B	S			45399	55399										Arri Inc.	505810		Each	1	0		$5,300.00	Each	T	1	0	0	0	0	0	5,300	5,146.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$3,710.00				0	Pound		N	5,300.00	6785	N	N	0	days	
A505-815 (X)	575/1200W Elect. Ballast	B	S			45399	55399		ARRI 575/1200W Electronic Ballast with DMX, 120/220V, 50/60Hz	X				15.4 Lbs.			Arri Inc.	505815		Each	1	0		$4,800.00	Each	T	1	0	0	0	0	0	4,800	4,660.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$3,360.00			ARRI	15.5	Pound		N	4,800.00	2155	N	N	0	days	
A505-921 (X)	Elect. Ballast Case(575/1200)	B	S			45399	55399		Arri Electronic Ballast Case (575/1200)	X				26 Lbs.			Arri Inc.	505921		Each	1	0		$300.00	Each	T	1	0	0	0	0	0	300	475	475	475	475	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound		N	300.00	2156	N	N	0	days	
A505-935 (X)	ARRISUN 5 Lamphead case	B	S			45399	55399							20 Lbs.			Arri Inc.	505935		Each	1	0		$700.00	Each	T	1	0	0	0	0	0	700	679.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$490.00				20	Pound		N	700.00	2167	N	N	0	days	
A512-205 (X)	Arri 1200 Compact Fresnel	B	S			45399	55399										Arri Inc.	512205		Each	1	0		$2,750.00	Each	T	1	0	0	0	0	0	2,750	425	425	425	425	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound		N	2,750.00	2328	N	N	0	days	
A512-208 (X)	ARRI D12 1200W HMI Fresnel	B	S			45399	55399		ARRI D12 1200W HMI Fresnel Head Only (7" Fresnel Lens) Black - Special Order	X							Arri Inc.	512208		Each	1	0		$4,275.00	Each	T	1	0	0	0	0	0	4,275	4,151.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$2,992.50			ARRI	22	Pound		N	4,275.00	6955	N	N	0	days	
A512-245 (X)	ARRI 1200W HMI Single End	B	S			45399	55399										Arri Inc.	512245		Each	1	0		$300.00	Each	T	1	0	0	0	0	0	300	291.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$210.00				0	Pound		N	300.00	6414	N	N	0	days	
A512-287 (X)	ARRI D12 1200W HMI Fres Syst	B	S			45399	55399		ARRI D12 1200W HMI Fresnel System with 575/1200W Electronic Ballast w/ Active Line Filter (ALF) & DMX (Includes Lamp Head, Barndoor, Filter Frame, 50' Head Cable.)	X							Arri Inc.	512287		Each	1	0		$10,200.00	Each	T	1	0	0	0	0	0	10,200	9,904.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$7,140.00			ARRI	45	Pound		N	10,200.00	6790	N	N	0	days	
A512-305 (X)	Arrisun 12 Plus Head	B	S			41105	55399							27.2 Lbs.			Arri Inc.	512305		Each	1	0		$3,350.00	Each	T	1	0	0	0	0	0	3,350	4,200	4,200	4,200	4,200	4,200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound		N	3,350.00	2148	N	N	0	days	
A512-335 (X)	Arrisun 12 Plus Par Lens Set	B	S			41105	55399		Arrisun 12 Plus lens set incl: spot, medium, wide, super wide and frosted fresnel lenses	X				11 Lbs.			Arri Inc.	512335		Each	1	0		$1,500.00	Each	T	1	0	0	0	0	0	1,500	1,456.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$1,050.00				0	Pound		N	1,500.00	2149	N	N	0	days	
A512-365 (X)	Arrisun 12 HMI Par Kit w/lense	B	S			45399	55399										Office Depot		T		1	0		$10,935.00	Each	T	1	0	0	0	0	0	10,935	7,000	7,000	7,000	7,000	7,000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$7,654.20				0	Pound		N	10,935.00	4074	N	N	0	days	
A512-396 (X)	Arrisun 12 Par Lens Case	B	S			41105	55399							9 Lbs.			Arri Inc.	512396		Each	1	0		$495.00	Each	T	1	0	0	0	0	0	495	480.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$346.50				0	Pound		N	495.00	2150	N	N	0	days	
A512-805 (X)	Arri 1200W Magnetic Ballast	B	S			45399	55399		Arri 1200W Magnetic Ballast, 120V, 60HZ	X							Arri Inc.			Each	1	0		$1,800.00	Each	T	1	0	0	0	0	0	1,800	3,000	3,000	3,000	3,000	3,000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound		N	1,800.00	2460	N	N	0	days	
A512-936 (X)	Arri 1200 Par Head Case	B	S			45399	55399		Arri 1200 Par Lamp Head Case	X							Arri Inc.	512936		Each	1	0		$800.00	Each	T	1	0	0	0	0	0	800	776.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$560.00				0	Pound		N	800.00	2986	N	N	0	days	
A518-360 (X)	ARRISUN 18 PAR System	B	S			45399	55399		ARRISUN 18 PAR System includes Head, Fine Lens Set, Lens Case, Ballast with ALF & DMX	X							Arri Inc.	518360		Each	1	1		$14,265.00	Each	T	1	0	0	0	0	0	14,265	13,851.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$9,985.50				75	Pound		N	14,265.00	7112	N	N	0	days	
A518-810 (X)	ARRI 1200/1800 Ballast	B	S			45399	55399		ARRI 1200W/1800W Electronic Ballast w/ ALF, DMX, 120/220V, 50/60Hz	X							Arri Inc.	518810		Each	1	0		$7,000.00	Each	T	1	0	0	0	0	0	7,000	6,797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$4,900.00			ARRI	17.7	Pound		N	7,000.00	6413	N	N	0	days	
A525-203 (X)	Arri 25' Head Cable 2500/40000	B	S			45399	55399										Barbizon Lighting Company			Each	1	0		$380.00	Each	T	1	0	0	0	0	0	380	380	380	380	380	380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound		N	380.00	1314	N	N	0	days	
A525-204 (X)	Arri Head Cable 2500/4000	B	S			41105	55399										Barbizon Lighting Company			Each	1	0		$440.00	Each	T	1	0	0	0	0	0	440	440	440	440	440	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound		N	440.00	1315	N	N	0	days	
A525-205 (X)	Arri 2500W HMI Head,10" Lens	B	S			45399	55399										Barbizon Lighting Company			Each	1	0		$3,900.00	Each	T	1	0	0	0	0	0	3,900	3,900	3,900	3,900	3,900	3,900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound		N	3,900.00	1313	N	N	0	days	
A525-210 (X)	Arri AD2500 BarnDoor Set	B	S			45399	55399										Arri Inc.			Each	1	0		$375.00	Each	T	1	0	0	0	0	0	375	700	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound		N	375.00	3018	N	N	0	days	
A525-245 (X)	2500W S.E.HMI Lamp	B	S			45399	55399		2500W Single Ended HMI Lamp					.7 Lbs.			Arri Inc.	525245		Each	1	0		$430.00	Each	T	1	0	0	0	0	0	430	417.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$301.00				0	Pound		N	430.00	2160	N	N	0	days	
A525-805 (X)	Arri 2500W Compact Balast	B	S			45399	55399										Barbizon Lighting Company			Each	1	0		$2,300.00	Each	T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound		N	2,300.00	1318	N	N	0	days	
A525-921 (X)	4K/6K Electronic Ballast Case	B	S			45399	55399							26 Lbs.			Arri Inc.	525921		Each	1	0		$500.00	Each	T	1	0	0	0	0	0	500	485.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$350.00				0	Pound		N	500.00	2161	N	N	0	days	
A530-102 (X)	ARRI 150W Fresnel 220V Only	B	S			45399	55399		ARRI 150W Fresnel 220V ONLY, Includes 2" Lens, 11.5' Cable w/ inline switch and user specified Edison or 2P&G Connector. SPECIAL ORDER ONLY.	X							Arri Inc.	530102		Each	1	0		$435.00	Each	T	1	0	0	0	0	0	435	422.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$304.50			ARRI	2.4	Pound		N	435.00	7196	N	N	0	days	
A530-120 (X)	Arri Filter Frame, 150W Fres.	B	S			45399	55399		ARRI Filter Frame (150W Fresnel)	X							Arri Inc.	530120		Each	1	0		$23.00	Each	T	1	0	0	0	0	0	23	22.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$16.10			ARRI	0.5	Pound		N	23.00	2545	N	N	0	days	
A530-143 (X)	Arri 150W ESP Lamp	B	S			45399	55399										Arri Inc.	530143		Each	1	0		$20.00	Each	T	1	0	0	0	0	0	20	19.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$14.00			ARRI	0.5	Pound		N	20.00	6237	N	N	0	days	
A530-150 (X)	3'' Full Single Scrim	B	S			45399	55399		Arri 3" Full Single Scrim	X							Arri Inc.	530150		Each	1	0		$16.00	Each	T	1	0	0	0	0	0	16	15.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$11.20			ARRI	0.5	Pound		N	16.00	4069	N	N	0	days	
A530-151 (X)	3" Half Single scrim for 150	B	S			45399	55399										Arri Inc.			Each	1	0		$15.00	Each	T	1	0	0	0	0	0	15	15	15	15	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound		N	15.00	3898	N	N	0	days	
A530-152 (X)	ARRI 3" Full Dbl Scrim	B	S			45399	55399		Arri 3" Full Double Scrim	X							Arri Inc.	530152		Each	1	0		$18.00	Each	T	1	0	0	0	0	0	18	17.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$12.60			ARRI	0.5	Pound		N	18.00	6236	N	N	0	days	
A531-100 (X)	Arri 1K Fresnel Inst.	B	S			45399	55399		Arri 1K Fresnel Instrument: Includes 5" Lens, 22' Cable w/ inline switch and user specified Edison or 2P&G Connector.	X				11 Lbs			Arri Inc.	531-100		Each	1	0		$585.00	Each	T	1	0	0	0	0	0	585	555	555	555	555	555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound		N	585.00	1273	N	N	0	days	
A531-110 (X)	Arri 1K 4 Leaf Barndoor set	B	S			45399	55399		Arri 4 Leaf Barndoor set used on 1K Fresnel & Arisun 5	X				1.5 Lbs.			Arri Inc.	531110		Each	1	0		$80.00	Each	T	1	0	0	0	0	0	80	80	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound		N	80.00	1275	N	N	0	days	
A531-120 (X)	Filter Frame 7-3/4"	B	S			45399	55399		ARRI Filter Frame 7.75" 	X							Arri Inc.	531120		Each	1	0		$35.00	Each	T	1	0	0	0	0	0	35	32.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$28.00				0.5	Pound		N	35.00	2174	N	N	0	days	
A531-200 (X)	Arri 2KW Fresnel Inst.,7" Lens	B	S			45399	55399		Arri 2KW Fresnel Inst.,7" Lens: Includes Baby Reciever, 22' Cable w/ inline switch and user specified Edison or 2P&G Connector.	X				17 Lbs			Arri Inc.	531200		Each	1	0		$750.00	Each	T	1	0	0	0	0	0	750	710	710	710	710	710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound		N	750.00	40	N	N	0	days	
A531-201 (X)	Arri 2KW Fres.,7" Lens hanging	B	S			45399	55399		Arri 2KW Hanging Fresnel,7" Lens Includes pipe clamp, 30" Cable and user specified Edison or 2P&G Connector.	X				18 Lbs			Barbizon Lighting Company			Each	1	0		$730.00	Each	T	1	0	0	0	0	0	730	710	710	710	710	710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound		N	730.00	1997	N	N	0	days	
A531-205 (X)	Arri 2KW Fres.,7" Lens Pole	B	S			45399	55399		Includes 30" Cable, Requires Jr. Reciever, Spec. Edison or 2P&G Connector	X				24 Lbs			Arri Inc.	531205		Each	1	0		$875.00	Each	T	1	0	0	0	0	0	875	730	730	730	730	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound		N	875.00	1998	N	N	0	days	
A531-210 (X)	Arri  2K 4 Leaf Barndoor	B	S			45399	55399		Arri  4 Leaf Barndoor for 1K Studio Model and 2K Field Model	X							Arri Inc.	531210		Each	1	0		$97.00	Each	T	1	0	0	0	0	0	97	80	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.00				0	Pound		N	97.00	41	N	N	0	days	
